      x      |      eta     |      t       |      Hp      |    dHp/dx    |   ddHp/ddx   |      Chi     |      d_A     |      d_L     | Sum_Dens_Params |    Omega_B   |   Omega_CDM  | Omega_Lambda |  Omega_gamma |   Omega_Nu   |   Omega_K    
    -7.85586 |  1.34087e+25 |  2.64339e+12 |  8.23635e-17 |            0 |            0 |  4.33515e+26 |  1.67977e+23 |  1.11882e+30 |               1 |    0.0896816 |       0.4789 |  7.12575e-11 |      0.25501 |     0.176408 |            0 
    -7.84384 |  1.34526e+25 |  2.70049e+12 |  8.16592e-17 |            0 |            0 |  4.33471e+26 |  1.69989e+23 |  1.10535e+30 |               1 |     0.090146 |     0.481379 |  7.42546e-11 |      0.25327 |     0.175204 |            0 
    -7.83183 |  1.34969e+25 |  2.75877e+12 |  8.09623e-17 |            0 |            0 |  4.33426e+26 |  1.72026e+23 |  1.09204e+30 |               1 |    0.0906095 |     0.483855 |  7.73751e-11 |     0.251533 |     0.174003 |            0 
    -7.81982 |  1.35416e+25 |  2.81826e+12 |  8.02728e-17 |            0 |            0 |  4.33382e+26 |  1.74087e+23 |  1.07889e+30 |               1 |    0.0910723 |     0.486326 |  8.06239e-11 |     0.249799 |     0.172803 |            0 
    -7.80781 |  1.35866e+25 |    2.879e+12 |  7.95906e-17 |            0 |            0 |  4.33337e+26 |  1.76172e+23 |  1.06589e+30 |               1 |    0.0915341 |     0.488792 |  8.40061e-11 |     0.248068 |     0.171606 |            0 
     -7.7958 |   1.3632e+25 |  2.94099e+12 |  7.89155e-17 |            0 |            0 |  4.33291e+26 |  1.78283e+23 |  1.05305e+30 |               1 |    0.0919951 |     0.491254 |  8.75272e-11 |      0.24634 |     0.170411 |            0 
    -7.78378 |  1.36779e+25 |  3.00427e+12 |  7.82476e-17 |            0 |            0 |  4.33245e+26 |  1.80418e+23 |  1.04037e+30 |               1 |    0.0924552 |     0.493711 |  9.11926e-11 |     0.244616 |     0.169218 |            0 
    -7.77177 |  1.37241e+25 |  3.06886e+12 |  7.75866e-17 |            0 |            0 |  4.33199e+26 |  1.82579e+23 |  1.02784e+30 |               1 |    0.0929143 |     0.496162 |  9.50082e-11 |     0.242896 |     0.168028 |            0 
    -7.75976 |  1.37707e+25 |  3.13479e+12 |  7.69326e-17 |            0 |            0 |  4.33153e+26 |  1.84765e+23 |  1.01546e+30 |               1 |    0.0933724 |     0.498609 |    9.898e-11 |     0.241179 |      0.16684 |            0 
    -7.74775 |  1.38177e+25 |  3.20207e+12 |  7.62854e-17 |            0 |            0 |  4.33106e+26 |  1.86978e+23 |  1.00322e+30 |               1 |    0.0938296 |      0.50105 |  1.03114e-10 |     0.239466 |     0.165655 |            0 
    -7.73574 |  1.38651e+25 |  3.27075e+12 |   7.5645e-17 |            0 |            0 |  4.33058e+26 |  1.89216e+23 |  9.91137e+29 |               1 |    0.0942856 |     0.503485 |  1.07417e-10 |     0.237757 |     0.164473 |            0 
    -7.72372 |  1.39129e+25 |  3.34084e+12 |  7.50112e-17 |            0 |            0 |   4.3301e+26 |  1.91482e+23 |  9.79194e+29 |               1 |    0.0947406 |     0.505915 |  1.11896e-10 |     0.236051 |     0.163293 |            0 
    -7.71171 |  1.39611e+25 |  3.41238e+12 |  7.43841e-17 |            0 |            0 |  4.32962e+26 |  1.93774e+23 |  9.67395e+29 |               1 |    0.0951946 |     0.508339 |  1.16558e-10 |      0.23435 |     0.162116 |            0 
     -7.6997 |  1.40097e+25 |  3.48539e+12 |  7.37635e-17 |            0 |            0 |  4.32914e+26 |  1.96094e+23 |  9.55737e+29 |               1 |    0.0956473 |     0.510757 |   1.2141e-10 |     0.232653 |     0.160942 |            0 
    -7.68769 |  1.40588e+25 |  3.55991e+12 |  7.31493e-17 |            0 |            0 |  4.32865e+26 |  1.98441e+23 |  9.44218e+29 |               1 |     0.096099 |     0.513168 |  1.26459e-10 |     0.230961 |     0.159772 |            0 
    -7.67568 |  1.41082e+25 |  3.63597e+12 |  7.25415e-17 |            0 |            0 |  4.32815e+26 |  2.00816e+23 |  9.32838e+29 |               1 |    0.0965494 |     0.515574 |  1.31713e-10 |     0.229273 |     0.158604 |            0 
    -7.66366 |  1.41581e+25 |  3.71359e+12 |  7.19399e-17 |            0 |            0 |  4.32765e+26 |   2.0322e+23 |  9.21593e+29 |               1 |    0.0969986 |     0.517973 |  1.37182e-10 |     0.227589 |     0.157439 |            0 
    -7.65165 |  1.42083e+25 |   3.7928e+12 |  7.13446e-17 |            0 |            0 |  4.32715e+26 |  2.05651e+23 |  9.10483e+29 |               1 |    0.0974466 |     0.520365 |  1.42872e-10 |     0.225911 |     0.156278 |            0 
    -7.63964 |   1.4259e+25 |  3.87364e+12 |  7.07554e-17 |            0 |            0 |  4.32664e+26 |  2.08112e+23 |  8.99507e+29 |               1 |    0.0978934 |      0.52275 |  1.48794e-10 |     0.224236 |      0.15512 |            0 
    -7.62763 |  1.43101e+25 |  3.95613e+12 |  7.01722e-17 |            0 |            0 |  4.32613e+26 |  2.10602e+23 |  8.88662e+29 |               1 |    0.0983388 |     0.525129 |  1.54955e-10 |     0.222567 |     0.153965 |            0 
    -7.61562 |  1.43616e+25 |  4.04031e+12 |   6.9595e-17 |            0 |            0 |  4.32562e+26 |  2.13122e+23 |  8.77946e+29 |               1 |    0.0987829 |     0.527501 |  1.61367e-10 |     0.220903 |     0.152814 |            0 
     -7.6036 |  1.44136e+25 |  4.12621e+12 |  6.90238e-17 |            0 |            0 |   4.3251e+26 |  2.15672e+23 |  8.67359e+29 |               1 |    0.0992257 |     0.529865 |  1.68037e-10 |     0.219243 |     0.151666 |            0 
    -7.59159 |   1.4466e+25 |  4.21387e+12 |  6.84584e-17 |            0 |            0 |  4.32457e+26 |  2.18251e+23 |  8.56899e+29 |               1 |    0.0996671 |     0.532222 |  1.74978e-10 |     0.217589 |     0.150522 |            0 
    -7.57958 |  1.45188e+25 |  4.30332e+12 |  6.78987e-17 |            0 |            0 |  4.32405e+26 |  2.20862e+23 |  8.46564e+29 |               1 |     0.100107 |     0.534572 |    1.822e-10 |      0.21594 |     0.149381 |            0 
    -7.56757 |  1.45721e+25 |   4.3946e+12 |  6.73448e-17 |            0 |            0 |  4.32351e+26 |  2.23503e+23 |  8.36353e+29 |               1 |     0.100546 |     0.536914 |  1.89713e-10 |     0.214297 |     0.148244 |            0 
    -7.55556 |  1.46258e+25 |  4.48775e+12 |  6.67965e-17 |            0 |            0 |  4.32298e+26 |  2.26176e+23 |  8.26264e+29 |               1 |     0.100983 |     0.539248 |  1.97529e-10 |     0.212659 |     0.147111 |            0 
    -7.54354 |  1.46799e+25 |   4.5828e+12 |  6.62538e-17 |            0 |            0 |  4.32243e+26 |  2.28881e+23 |  8.16296e+29 |               1 |     0.101418 |     0.541574 |   2.0566e-10 |     0.211026 |     0.145981 |            0 
    -7.53153 |  1.47345e+25 |  4.67978e+12 |  6.57165e-17 |            0 |            0 |  4.32189e+26 |  2.31617e+23 |  8.06448e+29 |               1 |     0.101853 |     0.543893 |  2.14119e-10 |     0.209399 |     0.144856 |            0 
    -7.51952 |  1.47895e+25 |  4.77873e+12 |  6.51847e-17 |            0 |            0 |  4.32134e+26 |  2.34386e+23 |  7.96717e+29 |               1 |     0.102285 |     0.546203 |  2.22919e-10 |     0.207777 |     0.143734 |            0 
    -7.50751 |   1.4845e+25 |  4.87969e+12 |  6.46583e-17 |            0 |            0 |  4.32078e+26 |  2.37188e+23 |  7.87103e+29 |               1 |     0.102716 |     0.548505 |  2.32073e-10 |     0.206162 |     0.142616 |            0 
     -7.4955 |  1.49009e+25 |   4.9827e+12 |  6.41371e-17 |            0 |            0 |  4.32022e+26 |  2.40024e+23 |  7.77604e+29 |               1 |     0.103146 |     0.550799 |  2.41594e-10 |     0.204552 |     0.141503 |            0 
    -7.48348 |  1.49573e+25 |   5.0878e+12 |  6.36212e-17 |            0 |            0 |  4.31966e+26 |  2.42892e+23 |  7.68219e+29 |               1 |     0.103574 |     0.553085 |  2.51498e-10 |     0.202948 |     0.140393 |            0 
    -7.47147 |  1.50141e+25 |  5.19503e+12 |  6.31105e-17 |            0 |            0 |  4.31909e+26 |  2.45795e+23 |  7.58947e+29 |               1 |        0.104 |     0.555361 |    2.618e-10 |     0.201351 |     0.139288 |            0 
    -7.45946 |  1.50714e+25 |  5.30444e+12 |  6.26049e-17 |            0 |            0 |  4.31852e+26 |  2.48733e+23 |  7.49785e+29 |               1 |     0.104425 |     0.557629 |  2.72514e-10 |     0.199759 |     0.138187 |            0 
    -7.44745 |  1.51291e+25 |  5.41607e+12 |  6.21043e-17 |            0 |            0 |  4.31794e+26 |  2.51705e+23 |  7.40734e+29 |               1 |     0.104848 |     0.559889 |  2.83658e-10 |     0.198173 |      0.13709 |            0 
    -7.43544 |  1.51873e+25 |  5.52996e+12 |  6.16088e-17 |            0 |            0 |  4.31736e+26 |  2.54712e+23 |  7.31791e+29 |               1 |     0.105269 |     0.562139 |  2.95249e-10 |     0.196594 |     0.135998 |            0 
    -7.42342 |   1.5246e+25 |  5.64615e+12 |  6.11181e-17 |            0 |            0 |  4.31677e+26 |  2.57755e+23 |  7.22955e+29 |               1 |     0.105689 |      0.56438 |  3.07303e-10 |     0.195021 |      0.13491 |            0 
    -7.41141 |  1.53052e+25 |  5.76469e+12 |  6.06324e-17 |            0 |            0 |  4.31618e+26 |  2.60834e+23 |  7.14225e+29 |               1 |     0.106107 |     0.566612 |  3.19839e-10 |     0.193455 |     0.133826 |            0 
     -7.3994 |  1.53648e+25 |  5.88562e+12 |  6.01514e-17 |            0 |            0 |  4.31559e+26 |   2.6395e+23 |  7.05599e+29 |               1 |     0.106523 |     0.568835 |  3.32875e-10 |     0.191895 |     0.132747 |            0 
    -7.38739 |  1.54249e+25 |  6.00898e+12 |  5.96752e-17 |            0 |            0 |  4.31498e+26 |  2.67102e+23 |  6.97077e+29 |               1 |     0.106938 |     0.571049 |  3.46432e-10 |     0.190341 |     0.131672 |            0 
    -7.37538 |  1.54855e+25 |  6.13483e+12 |  5.92038e-17 |            0 |            0 |  4.31438e+26 |  2.70292e+23 |  6.88657e+29 |               1 |     0.107351 |     0.573253 |   3.6053e-10 |     0.188794 |     0.130602 |            0 
    -7.36336 |  1.55466e+25 |  6.26321e+12 |  5.87369e-17 |            0 |            0 |  4.31377e+26 |   2.7352e+23 |  6.80338e+29 |               1 |     0.107762 |     0.575447 |   3.7519e-10 |     0.187254 |     0.129537 |            0 
    -7.35135 |  1.56081e+25 |  6.39417e+12 |  5.82747e-17 |            0 |            0 |  4.31315e+26 |  2.76786e+23 |  6.72119e+29 |               1 |     0.108171 |     0.577632 |  3.90434e-10 |     0.185721 |     0.128476 |            0 
    -7.33934 |  1.56702e+25 |  6.52777e+12 |   5.7817e-17 |            0 |            0 |  4.31253e+26 |   2.8009e+23 |  6.63998e+29 |               1 |     0.108578 |     0.579807 |  4.06284e-10 |     0.184194 |      0.12742 |            0 
    -7.32733 |  1.57327e+25 |  6.66405e+12 |  5.73637e-17 |            0 |            0 |  4.31191e+26 |  2.83434e+23 |  6.55975e+29 |               1 |     0.108984 |     0.581973 |  4.22765e-10 |     0.182675 |     0.126369 |            0 
    -7.31532 |  1.57957e+25 |  6.80308e+12 |  5.69149e-17 |            0 |            0 |  4.31128e+26 |  2.86817e+23 |  6.48048e+29 |               1 |     0.109387 |     0.584128 |  4.39901e-10 |     0.181162 |     0.125322 |            0 
     -7.3033 |  1.58592e+25 |   6.9449e+12 |  5.64705e-17 |            0 |            0 |  4.31064e+26 |   2.9024e+23 |  6.40215e+29 |               1 |     0.109789 |     0.586274 |  4.57718e-10 |     0.179657 |     0.124281 |            0 
    -7.29129 |  1.59233e+25 |  7.08956e+12 |  5.60304e-17 |            0 |            0 |     4.31e+26 |  2.93704e+23 |  6.32477e+29 |               1 |     0.110189 |     0.588409 |  4.76241e-10 |     0.178158 |     0.123244 |            0 
    -7.27928 |  1.59878e+25 |  7.23711e+12 |  5.55946e-17 |            0 |            0 |  4.30936e+26 |  2.97209e+23 |  6.24832e+29 |               1 |     0.110587 |     0.590534 |  4.95499e-10 |     0.176666 |     0.122212 |            0 
    -7.26727 |  1.60528e+25 |  7.38761e+12 |   5.5163e-17 |            0 |            0 |  4.30871e+26 |  3.00755e+23 |  6.17278e+29 |               1 |     0.110983 |     0.592649 |   5.1552e-10 |     0.175182 |     0.121186 |            0 
    -7.25526 |  1.61183e+25 |  7.54112e+12 |  5.47356e-17 |            0 |            0 |  4.30805e+26 |  3.04343e+23 |  6.09815e+29 |               1 |     0.111377 |     0.594754 |  5.36334e-10 |     0.173705 |     0.120164 |            0 
    -7.24324 |  1.61844e+25 |  7.69768e+12 |  5.43123e-17 |            0 |            0 |  4.30739e+26 |  3.07974e+23 |  6.02441e+29 |               1 |     0.111769 |     0.596848 |  5.57972e-10 |     0.172235 |     0.119147 |            0 
    -7.23123 |   1.6251e+25 |  7.85738e+12 |  5.38931e-17 |            0 |            0 |  4.30672e+26 |  3.11647e+23 |  5.95156e+29 |               1 |      0.11216 |     0.598932 |  5.80465e-10 |     0.170773 |     0.118136 |            0 
    -7.21922 |   1.6318e+25 |  8.02027e+12 |  5.34779e-17 |            0 |            0 |  4.30605e+26 |  3.15364e+23 |  5.87958e+29 |               1 |     0.112548 |     0.601005 |  6.03847e-10 |     0.169318 |     0.117129 |            0 
    -7.20721 |  1.63856e+25 |   8.1864e+12 |  5.30667e-17 |            0 |            0 |  4.30538e+26 |  3.19125e+23 |  5.80847e+29 |               1 |     0.112934 |     0.603068 |  6.28153e-10 |     0.167871 |     0.116128 |            0 
